Cameraframes.Value,Cameraframes.Timestamp,Quinine_video,Airpuff_video,Sucrose_video,Quinine_stim
2191,2025-08-14T22:10:30.9820160+01:00,0,0,0,0
2192,2025-08-14T22:10:30.9965824+01:00,0,0,0,0
2193,2025-08-14T22:10:31.0116992+01:00,0,0,0,0
2194,2025-08-14T22:10:31.0267264+01:00,0,0,0,0
2195,2025-08-14T22:10:31.0419968+01:00,0,0,0,0
2196,2025-08-14T22:10:31.0573184+01:00,0,0,0,0
2197,2025-08-14T22:10:31.0718848+01:00,0,0,0,0
2198,2025-08-14T22:10:31.0868992+01:00,0,0,0,0
2199,2025-08-14T22:10:31.1021056+01:00,0,0,0,0
2200,2025-08-14T22:10:31.1173888+01:00,0,0,0,0
2201,2025-08-14T22:10:31.1320320+01:00,0,0,0,0
2202,2025-08-14T22:10:31.1472256+01:00,0,0,0,0
2203,2025-08-14T22:10:31.1624192+01:00,0,0,0,0
2204,2025-08-14T22:10:31.1771520+01:00,0,0,0,0
2205,2025-08-14T22:10:31.1930240+01:00,0,0,0,0
2206,2025-08-14T22:10:31.2071296+01:00,0,0,0,0
2207,2025-08-14T22:10:31.2222464+01:00,0,0,0,0
2208,2025-08-14T22:10:31.2372608+01:00,0,0,0,0
2209,2025-08-14T22:10:31.2528256+01:00,0,0,0,0
2210,2025-08-14T22:10:31.2673280+01:00,0,0,0,0
2211,2025-08-14T22:10:31.2825216+01:00,0,0,0,0
2212,2025-08-14T22:10:31.2974208+01:00,0,0,0,0
2213,2025-08-14T22:10:31.3130624+01:00,0,0,0,0
2214,2025-08-14T22:10:31.3276032+01:00,0,0,0,0
2215,2025-08-14T22:10:31.3425792+01:00,0,0,0,0
2216,2025-08-14T22:10:31.3582592+01:00,0,0,0,0
2217,2025-08-14T22:10:31.3726976+01:00,0,0,0,0
2218,2025-08-14T22:10:31.3881856+01:00,0,0,0,0
2219,2025-08-14T22:10:31.4027264+01:00,0,0,0,0
2220,2025-08-14T22:10:31.4177408+01:00,0,0,0,0
2221,2025-08-14T22:10:31.4328448+01:00,0,0,0,0
2222,2025-08-14T22:10:31.4478720+01:00,0,0,0,0
2223,2025-08-14T22:10:31.4632704+01:00,0,0,0,0
2224,2025-08-14T22:10:31.4779392+01:00,0,0,0,0
2225,2025-08-14T22:10:31.4929792+01:00,0,0,0,0
2226,2025-08-14T22:10:31.5080448+01:00,0,0,0,0
2227,2025-08-14T22:10:31.5235072+01:00,0,0,0,0
2228,2025-08-14T22:10:31.5381632+01:00,0,0,0,0
2229,2025-08-14T22:10:31.5532160+01:00,0,0,0,0
2230,2025-08-14T22:10:31.5686400+01:00,0,0,0,0
2231,2025-08-14T22:10:31.5832448+01:00,0,0,0,0
2232,2025-08-14T22:10:31.5992064+01:00,0,0,0,0
2233,2025-08-14T22:10:31.6133632+01:00,0,0,0,0
2234,2025-08-14T22:10:31.6284416+01:00,0,0,0,0
2235,2025-08-14T22:10:31.6434560+01:00,0,0,0,0
2236,2025-08-14T22:10:31.6589056+01:00,0,0,0,0
2237,2025-08-14T22:10:31.6734592+01:00,0,0,0,0
